央视高频,#genre#
CCTV风云音乐,http://180.213.174.225:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV电视指南,http://180.213.174.225:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV央视台球,http://180.213.174.225:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0





卫视全网,#genre#

东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/3000/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250815180043&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.89&SecurityKey=20250815180043&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f3308ffe695f83dff621081080117417&ddCalcu=7f13x43a70w18a1f0f8e0619850f18236dff&sv=10004&ct=android$蓝光
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250815180043&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.89&SecurityKey=20250815180043&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1c120b1ae0f0343552d95a3d875ff1c6&ddCalcu=61ccx11af2wf0a5b718ade30af5093d42355&sv=10004&ct=android$高清
东方卫视,http://gslbmgsplive.miguvideo.com/wd_r4/dfl/dongfangwshd/600/index.m3u8?msisdn=20250815180043f3ebaab5fb2e403a81f9f6023abb517b&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20250815180043&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=106.13.250.89&SecurityKey=20250815180043&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b046f0453c3de519d74f2093d9cf4c7a&ddCalcu=ab70vc4a46wffac094d5339c032dfe4571d9&sv=10004&ct=android$标清
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/2500/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250815180043&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.89&SecurityKey=20250815180043&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8137921895b50657c02309f7008b58fe&ddCalcu=e8f1x83a57bb9a82010879f59b05302605c7&sv=10004&ct=android$蓝光
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/1200/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=eaae7f7d3fffdafc60d7e08c04bc58d8&ddCalcu=8edax8aa5ebc7abf470dc38f0fef7dda0f6c&sv=10004&ct=android$高清
江苏卫视,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/jiangsuhd/600/index.m3u8?msisdn=20250815180044c21855d187b748b4b1f89c5036d5b9a9&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=634f696cbc8b3d97e71670db8ad53373&ddCalcu=3673v34a3fb56ad9a68cbbdc087b631d79e7&sv=10004&ct=android$标清
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/57/20190820/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=557d5140d172c974ca577c2bc3009452&ddCalcu=2555x47a9dy05a0134c0bd21c7727c59a7c4&sv=10004&ct=android$蓝光
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/51/20190820/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5b822eeb510fa2db0a150718159e0db3&ddCalcu=35bbxd8a02ye2a9e5e1b8511700f5a12ad0b&sv=10004&ct=android$高清
江西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/jxwshd/50/20190820/index.m3u8?msisdn=20250815180044cf8222e2b60c4fe88efe48bff391b6ef&mdspid=&spid=600633&netType=0&sid=5910021492&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=783847495&ParentNodeID=-99&assertID=5910021492&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004351&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=362df227d35026348fd85e407bce653d&ddCalcu=d336v52a6dyefac2b2770d43e55082d6f384&sv=10004&ct=android$标清
河南卫视,http://gslbmgsplive.miguvideo.com/wd-henanwssd-600/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910021585&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=790187291&ParentNodeID=-99&assertID=5910021585&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=88338f63f6ef4f83022d185e939c5bcc&ddCalcu=c8c8xb3a53ac8a9f3693ef568e1fd42f2803&sv=10004&ct=android$标清
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/57/20220809/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=87c1afd09e653de7a7c37219d1cfb41e&ddCalcu=e817x4cab1kfaacf1dd0991e267533cd7ea7&sv=10004&ct=android$蓝光
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3fbf40c66b003d634d8caf4b8f1889a9&ddCalcu=93afx9ba8fk84a10fc86b64bf0a0c38dd643&sv=10004&ct=android$高清
陕西卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/shan3xiws/50/20220809/index.m3u8?msisdn=202508151800447fda3f4f688845c0861c32ad3ce661c6&mdspid=&spid=600633&netType=0&sid=5910020475&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=738910838&ParentNodeID=-99&assertID=5910020475&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=57a91a608611b5ee5732607a5e1730ba&ddCalcu=a5b7v0aa39k71a1ae650a87601612b357e5e&sv=10004&ct=android$标清
大湾区卫视,http://gslbmgsplive.miguvideo.com/wd_r3/2018/nfmedia/nfws/1000/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=699054&netType=0&sid=2200322852&pid=2028597139&timestamp=20250815180044&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=608917627&ParentNodeID=-99&assertID=2200322852&client_ip=106.13.250.89&SecurityKey=20250815180044&promotionId=&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ca931fdcfb5e41755854ce3f71cb0d9c&ddCalcu=cc9axd9a03wb1acf1d7cff3be5ce44518755&sv=10004&ct=android$标清
湖北卫视,http://gslbmgsplive.miguvideo.com/migu/kailu/hubeiwshd/57/20220712/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dbbea6480fc1ef125aa0f893516bd41c&ddCalcu=cd1bx4badeybaa661458309f8cf10eafa152&sv=10004&ct=android$蓝光
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=27ce0118dff29848b1d8b97883b4283e&ddCalcu=e237x8ca2ey40ab131888d7f9fb289d814b8&sv=10004&ct=android$高清
湖北卫视,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/1000/index.m3u8?msisdn=2025081518004539fbe7917bd44174a1b4c9ea47cc2145&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=105f573875f875bc5b1fba1b7afdf69c&ddCalcu=c190v65affyd5af7a378b715afb8f715bb5c&sv=10004&ct=android$标清
吉林卫视,http://gslbmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910022164&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472500&ParentNodeID=-99&assertID=5910022164&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=31884e8c9a8695857703b4fff701c9d0&ddCalcu=03d1x98ac8z14a0e78fcf9fa48b639057875&sv=10004&ct=android$标清
青海卫视,http://gslbmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910022166&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472506&ParentNodeID=-99&assertID=5910022166&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=eb6bcce06eaa62536151575e4d82c5fd&ddCalcu=defbx56acbz2ca8cde40e65e7a5a16521563&sv=10004&ct=android$标清
海南卫视,http://gslbmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/index.m3u8?msisdn=8b95309dfa6edf746d5a78e20770d317&mdspid=&spid=600633&netType=0&sid=5910022165&pid=2028597139&timestamp=20250815180045&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=947472502&ParentNodeID=-99&assertID=5910022165&client_ip=106.13.250.89&SecurityKey=20250815180045&promotionId=&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=1428589774&jmhm=8b95309dfa6edf746d5a78e20770d317&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=dc8264a85133f806a74c9a11b16698de&ddCalcu=eddcx88a92z66a641ab81511a393cf4870a6&sv=10004&ct=android$标清







北京卫视4K,http://150.138.77.132:10037/北京卫视.php?
北京卫视4K,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bjtv.php&id=bj4k
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
北京卫视,http://ms.fxim.net:808/hls/22/index.m3u8
北京卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=36
北京卫视,http://kbtv.zkbhj.com/liveRedirect/zubo.php?t=rtp&p=zjdx&id=233.50.201.107:5140
北京卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=wntv.php&id=bjwsHD
北京卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bestv.php&id=bjws
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8?ws
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8?ws
北京卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bfgd.php&id=083
北京卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000001000021288/ystenlive
北京卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=5000000004000031556/bestzb
北京卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000005000265027/ystenlive
北京卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000001000017156/ystenlive
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226251/index.m3u8
北京卫视,http://iptv.zkbhj.com/tv/url/go?id=150a1f3a8de1cfb773e2ccbaa23d2916f2325e82e1723382000c25c9009b1449c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
北京卫视,http://iptv.zkbhj.com/tv/url/go?id=150a1f3a8de1cfb773e2ccbaa23d29168f85b3d79758a19b712019b6d80de09ec82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
北京卫视,http://iptv.zkbhj.com/tv/url/go?id=150a1f3a8de1cfb773e2ccbaa23d291614bf8f16591693233093c5c91974172cc82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
北京卫视,http://iptv.zkbhj.com/tv/url/go?id=150a1f3a8de1cfb773e2ccbaa23d2916ad0da51fbb1a1c35c5ef732d2a8a6be2c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
北京卫视,http://iptv.zkbhj.com/tv/url/go?id=150a1f3a8de1cfb773e2ccbaa23d291649867f7836a68688d447d7196f4a2489c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://ms.fxim.net:808/hls/14/index.m3u8
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=33
浙江卫视,http://171.15.18.199:8180/TV00000000000000000020@HHZT
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/zubo.php?t=rtp&p=zjdx&id=233.50.200.231:5140
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=wntv.php&id=zjwsHD
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bestv.php&id=zjws
浙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8?ws
浙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8?ws
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bfgd.php&id=094
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000001000014260/ystenlive
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000005000265031/ystenlive
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=5000000010000017320/bestzb
浙江卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000001000009806/ystenlive
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226342/index.m3u8
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06f2325e82e1723382000c25c9009b1449c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f068f85b3d79758a19b712019b6d80de09ec82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f0614bf8f16591693233093c5c91974172cc82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06ad0da51fbb1a1c35c5ef732d2a8a6be2c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f0649867f7836a68688d447d7196f4a2489c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06cc0f8547e764183236422572d6c3f85fc82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06c30c88250b45e02c3ee3918e37e0dd8ac82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06e98e9a9c127db3a7a84c255414030f54c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06da91abeda6fb4fb30aa79d53fc8780d4c82774ab2cba0c3ab0060596ffb0adc68b159ebdfc0a79d0e46bdfab58d3819e
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06361263489f88b1366196c2b8afd5fcddd943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06e72687347161c3f16dc24fad0087a0afd943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f064b398fd232b3a871baf1877440c2889ed943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06401c135f7046a0222fcea81b5e62b78bd943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f0639c6d75a20f6a08cff4747da97ede008d943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
浙江卫视,http://iptv.zkbhj.com/tv/url/go?id=3b70dea776171b2ac3de3c1cd8e78f06abe95ee72a638d9d71108e17af9c24a3d943122389bb700795c25be7c9ca897cb45f3654cdddb6eafd540446f22c4cc9
江苏卫视,http://ms.fxim.net:808/hls/16/index.m3u8
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/hotel.php?p=sdjn&id=35
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/zubo.php?t=rtp&p=zjdx&id=233.50.201.106:5140
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=wntv.php&id=jswsHD
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bestv.php&id=jsws
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=migu.php&id=jsws&
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8?ws
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226495/index.m3u8?ws
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/nctv.php?uri=bfgd.php&id=085
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws&
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000005000265030/ystenlive
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=5000000010000018509/bestzb
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=1000000001000004684/ystenlive
江苏卫视,http://kbtv.zkbhj.com/liveRedirect/tvod.php?uri=5000000004000019351/bestzb
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
