央视节目,#genre#
CCTV10,http://220.170.241.204:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://220.170.241.204:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://220.170.241.204:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://220.170.241.204:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://220.170.241.204:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://220.170.241.204:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV2,http://220.170.241.204:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV3,http://220.170.241.204:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV4,http://220.170.241.204:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV5+,http://220.170.241.204:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV5,http://220.170.241.204:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV6,http://220.170.241.204:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV7,http://220.170.241.204:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV8,http://220.170.241.204:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV9,http://220.170.241.204:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV1,http://222.84.193.117:8181/tsfile/live/faacts/0001_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV10,http://222.84.193.117:8181/tsfile/live/faacts/0010_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV11,http://222.84.193.117:8181/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV12,http://222.84.193.117:8181/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV13,http://222.84.193.117:8181/tsfile/live/faacts/0013_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV14,http://222.84.193.117:8181/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV15,http://222.84.193.117:8181/tsfile/live/faacts/0015_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV16,http://222.84.193.117:8181/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV17,http://222.84.193.117:8181/tsfile/live/faacts/0019_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV2,http://222.84.193.117:8181/tsfile/live/faacts/0002_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV3,http://222.84.193.117:8181/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV4,http://222.84.193.117:8181/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5+,http://222.84.193.117:8181/tsfile/live/faacts/0016_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5,http://222.84.193.117:8181/tsfile/live/faacts/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV6,http://222.84.193.117:8181/tsfile/live/faacts/0006_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV7,http://222.84.193.117:8181/tsfile/live/faacts/0007_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV8,http://222.84.193.117:8181/tsfile/live/faacts/0008_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV9,http://222.84.193.117:8181/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV1,http://171.106.217.23:8181/tsfile/live/faacts/0001_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV10,http://171.106.217.23:8181/tsfile/live/faacts/0010_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV11,http://171.106.217.23:8181/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV12,http://171.106.217.23:8181/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV13,http://171.106.217.23:8181/tsfile/live/faacts/0013_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV14,http://171.106.217.23:8181/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV15,http://171.106.217.23:8181/tsfile/live/faacts/0015_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV16,http://171.106.217.23:8181/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV17,http://171.106.217.23:8181/tsfile/live/faacts/0019_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV2,http://171.106.217.23:8181/tsfile/live/faacts/0002_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV3,http://171.106.217.23:8181/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV4,http://171.106.217.23:8181/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5+,http://171.106.217.23:8181/tsfile/live/faacts/0016_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5,http://171.106.217.23:8181/tsfile/live/faacts/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV6,http://171.106.217.23:8181/tsfile/live/faacts/0006_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV7,http://171.106.217.23:8181/tsfile/live/faacts/0007_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV8,http://171.106.217.23:8181/tsfile/live/faacts/0008_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV9,http://171.106.217.23:8181/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店

CCTV1,http://61.173.144.157:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV2,http://61.173.144.157:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV3,http://61.173.144.157:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV4,http://61.173.144.157:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV5,http://61.173.144.157:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV6,http://61.173.144.157:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV7,http://61.173.144.157:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV8,http://61.173.144.157:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV10,http://61.173.144.157:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV9,http://61.173.144.157:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV12,http://61.173.144.157:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV13,http://61.173.144.157:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV14,http://61.173.144.157:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV15,http://61.173.144.157:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店
CCTV17,http://61.173.144.157:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$上海电信酒店

CCTV1,http://221.224.4.170:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV10,http://221.224.4.170:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV11,http://221.224.4.170:1111/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV12,http://221.224.4.170:1111/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV13,http://221.224.4.170:1111/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV14,http://221.224.4.170:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV15,http://221.224.4.170:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV2,http://221.224.4.170:1111/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV3,http://221.224.4.170:1111/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV4,http://221.224.4.170:1111/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV5,http://221.224.4.170:1111/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV6,http://221.224.4.170:1111/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV7,http://221.224.4.170:1111/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV8,http://221.224.4.170:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV9,http://221.224.4.170:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$江苏电信酒店
CCTV1,http://117.190.144.101:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV10,http://117.190.144.101:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV11,http://117.190.144.101:1111/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV12,http://117.190.144.101:1111/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV13,http://117.190.144.101:1111/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV14,http://117.190.144.101:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV15,http://117.190.144.101:1111/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV16,http://117.190.144.101:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV17,http://117.190.144.101:1111/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV2,http://117.190.144.101:1111/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV3,http://117.190.144.101:1111/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV4,http://117.190.144.101:1111/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV5+,http://117.190.144.101:1111/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV5,http://117.190.144.101:1111/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV6,http://117.190.144.101:1111/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV7,http://117.190.144.101:1111/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV8,http://117.190.144.101:1111/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店
CCTV9,http://117.190.144.101:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$新疆移动酒店

CCTV1,http://118.249.4.164:8082/hls/1/index.m3u8$湖南电信酒店
CCTV10,http://118.249.4.164:8082/hls/11/index.m3u8$湖南电信酒店
CCTV11,http://118.249.4.164:8082/hls/12/index.m3u8$湖南电信酒店
CCTV12,http://118.249.4.164:8082/hls/13/index.m3u8$湖南电信酒店
CCTV13,http://118.249.4.164:8082/hls/14/index.m3u8$湖南电信酒店
CCTV14,http://118.249.4.164:8082/hls/15/index.m3u8$湖南电信酒店
CCTV15,http://118.249.4.164:8082/hls/16/index.m3u8$湖南电信酒店
CCTV2,http://118.249.4.164:8082/hls/2/index.m3u8$湖南电信酒店
CCTV3,http://118.249.4.164:8082/hls/3/index.m3u8$湖南电信酒店
CCTV4,http://118.249.4.164:8082/hls/4/index.m3u8$湖南电信酒店
CCTV5+,http://118.249.4.164:8082/hls/6/index.m3u8$湖南电信酒店
CCTV5,http://118.249.4.164:8082/hls/5/index.m3u8$湖南电信酒店
CCTV6,http://118.249.4.164:8082/hls/7/index.m3u8$湖南电信酒店
CCTV7,http://118.249.4.164:8082/hls/8/index.m3u8$湖南电信酒店
CCTV8,http://118.249.4.164:8082/hls/9/index.m3u8$湖南电信酒店
CCTV9,http://118.249.4.164:8082/hls/10/index.m3u8$湖南电信酒店

CCTV1,http://119.123.79.35:9600/hls/1/index.m3u8$广东电信酒店
CCTV10,http://119.123.79.35:9600/hls/11/index.m3u8$广东电信酒店
CCTV11,http://119.123.79.35:9600/hls/12/index.m3u8$广东电信酒店
CCTV12,http://119.123.79.35:9600/hls/13/index.m3u8$广东电信酒店
CCTV13,http://119.123.79.35:9600/hls/14/index.m3u8$广东电信酒店
CCTV14,http://119.123.79.35:9600/hls/15/index.m3u8$广东电信酒店
CCTV15,http://119.123.79.35:9600/hls/16/index.m3u8$广东电信酒店
CCTV2,http://119.123.79.35:9600/hls/2/index.m3u8$广东电信酒店
CCTV3,http://119.123.79.35:9600/hls/3/index.m3u8$广东电信酒店
CCTV4,http://119.123.79.35:9600/hls/4/index.m3u8$广东电信酒店
CCTV5+,http://119.123.79.35:9600/hls/6/index.m3u8$广东电信酒店
CCTV5,http://119.123.79.35:9600/hls/5/index.m3u8$广东电信酒店
CCTV6,http://119.123.79.35:9600/hls/7/index.m3u8$广东电信酒店
CCTV7,http://119.123.79.35:9600/hls/8/index.m3u8$广东电信酒店
CCTV8,http://119.123.79.35:9600/hls/9/index.m3u8$广东电信酒店
CCTV9,http://119.123.79.35:9600/hls/10/index.m3u8$广东电信酒店

CCTV1,http://111.8.242.126:9999/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV10,http://111.8.242.126:9999/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV11,http://111.8.242.126:9999/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV12,http://111.8.242.126:9999/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV13,http://111.8.242.126:9999/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV14,http://111.8.242.126:9999/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV15,http://111.8.242.126:9999/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV17,http://111.8.242.126:9999/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV2,http://111.8.242.126:9999/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV3,http://111.8.242.126:9999/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV4,http://111.8.242.126:9999/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV5+,http://111.8.242.126:9999/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV5,http://111.8.242.126:9999/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV6,http://111.8.242.126:9999/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV7,http://111.8.242.126:9999/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV8,http://111.8.242.126:9999/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV9,http://111.8.242.126:9999/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0$湖南移动酒店
CCTV10,http://222.84.192.233:8181/tsfile/live/faacts/0010_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV11,http://222.84.192.233:8181/tsfile/live/faacts/0011_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV12,http://222.84.192.233:8181/tsfile/live/faacts/0012_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV13,http://222.84.192.233:8181/tsfile/live/faacts/0013_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV14,http://222.84.192.233:8181/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV15,http://222.84.192.233:8181/tsfile/live/faacts/0015_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV16,http://222.84.192.233:8181/tsfile/live/faacts/1000_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV17,http://222.84.192.233:8181/tsfile/live/faacts/0019_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV2,http://222.84.192.233:8181/tsfile/live/faacts/0002_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV3,http://222.84.192.233:8181/tsfile/live/faacts/0003_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV4,http://222.84.192.233:8181/tsfile/live/faacts/0004_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5+,http://222.84.192.233:8181/tsfile/live/faacts/0016_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV5,http://222.84.192.233:8181/tsfile/live/faacts/0005_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV6,http://222.84.192.233:8181/tsfile/live/faacts/0006_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV7,http://222.84.192.233:8181/tsfile/live/faacts/0007_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV8,http://222.84.192.233:8181/tsfile/live/faacts/0008_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店
CCTV9,http://222.84.192.233:8181/tsfile/live/faacts/0009_1.m3u8?key=txiptv&playlive=1&authid=0$广西电信酒店


CCTV7,http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://222.243.221.54:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://222.243.221.54:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV7,http://222.243.221.54:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV12,http://222.243.221.54:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV13,http://222.243.221.54:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV14,http://222.243.221.54:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV15,http://222.243.221.54:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$湖南电信酒店
CCTV1,http://117.32.84.31:8025/rtp/239.112.205.59:5140$陕西电信组播
CCTV10,http://117.32.84.31:8025/rtp/239.112.205.86:5140$陕西电信组播
CCTV11,http://117.32.84.31:8025/rtp/239.112.205.213:5140$陕西电信组播
CCTV12,http://117.32.84.31:8025/rtp/239.112.205.88:5140$陕西电信组播
CCTV14,http://117.32.84.31:8025/rtp/239.112.205.91:5140$陕西电信组播
CCTV15,http://117.32.84.31:8025/rtp/239.112.205.214:5140$陕西电信组播
CCTV16,http://117.32.84.31:8025/rtp/239.111.205.134:5140$陕西电信组播
CCTV17,http://117.32.84.31:8025/rtp/239.112.205.211:5140$陕西电信组播
CCTV2,http://117.32.84.31:8025/rtp/239.112.205.78:5140$陕西电信组播
CCTV3,http://117.32.84.31:8025/rtp/239.112.205.221:5140$陕西电信组播
CCTV4,http://117.32.84.31:8025/rtp/239.112.205.202:5140$陕西电信组播
CCTV5+,http://117.32.84.31:8025/rtp/239.111.205.13:5140$陕西电信组播
CCTV5,http://117.32.84.31:8025/rtp/239.112.205.222:5140$陕西电信组播
CCTV6,http://117.32.84.31:8025/rtp/239.112.205.223:5140$陕西电信组播
CCTV7,http://117.32.84.31:8025/rtp/239.112.205.83:5140$陕西电信组播
CCTV8,http://117.32.84.31:8025/rtp/239.112.205.224:5140$陕西电信组播
CCTV9,http://117.32.84.31:8025/rtp/239.112.205.85:5140$陕西电信组播

卫视节目,#genre#
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰香港,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
凤凰香港,http://kxrj.site:1258/699/mg9.php?id=fhhk
凤凰香港,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8
凤凰香港,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
凤凰中文,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰中文,http://kxrj.site:1258/699/mg9.php?id=fhzw
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰资讯,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰资讯,http://kxrj.site:1258/699/mg9.php?id=fhzx
凤凰资讯,http://cdn5.1678520.xyz:80/live/live2.1.php?id=fhzx
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234

东方卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=dfws
青海卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=qhws
陕西卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=sxws
河南卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=hnws
湖北卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=hubws
江苏卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=jsws
大湾区卫视,http://8.138.90.107/%E5%85%AC%E4%BC%97%E5%8F%B7%E3%80%90%E7%9D%A1%E7%9C%BC%E8%BF%B7%E7%A6%BB%E7%9A%84%E7%8C%AB%E3%80%91/migu.php?id=dwqws

北京卫视,http://live.nctv.top/6688/bjtv.php?id=bjws
北京卫视,http://my.tmos.cn:15181/chs002.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://my.tmos.cn:15181/chs004.m3u8
辽宁卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=lnws
江苏卫视,http://47.109.155.164/小曾4859/江苏.php?id=jsws
江苏卫视,http://my.tmos.cn:15181/chs003.m3u8
江苏卫视,http://nn.7x9d.cn/组播/咪咕视频.php?id=jsws
江苏卫视,http://kxrj.site:1258/699/mg9.php?id=jsws
广东卫视,http://my.tmos.cn:15181/chs006.m3u8
广东卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gdws
贵州卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gzws
重庆卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=cqws
甘肃卫视,http://47.109.155.164/jd/山西.php?id=gsws
甘肃卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gsws
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海卫视,http://182.92.109.190:1668/72/72.php?id=qhws
青海卫视,http://kxrj.site:1258/699/mg9.php?id=qhws
江西卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=jxws
江西卫视,http://kxrj.site:1258/699/mg9.php?id=jxws
江西卫视,http://47.109.155.164/jd/山西.php?id=jxws
吉林卫视,http://kxrj.site:1258/699/mg9.php?id=jlws
吉林卫视,http://182.92.109.190:1668/72/72.php?id=jlws
吉林卫视,http://nn.7x9d.cn/组播/咪咕视频.php?id=jlws
天津卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=tjws
四川卫视,http://47.109.155.164/jd/山西.php?id=scws
湖北卫视,http://kxrj.site:1258/699/mg9.php?id=hubws
湖北卫视,http://182.92.109.190:1668/72/72.php?id=hubws
湖北卫视,http://kxrj.site:1258/699/mg9.php?id=hubws
黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8
黑龙江卫视,http://47.109.155.164/jd/山西.php?id=hljws
黑龙江卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hljws
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws
三沙卫视,http://kxrj.site:1258/699/mg9.php?id=dwqws
大湾区卫视,http://kxrj.site:1258/699/mg9.php?id=dwqws
